56,146,530,4660
60,150,524,4658
58,144,620,4644
52,142,528,4654
52,144,552,4662
52,150,556,4852
60,144,624,4850
56,150,548,4636
60,152,534,4318
54,144,550,4632
52,146,518,4066
52,140,572,4502
50,138,588,4510
54,128,522,4652
52,150,530,4602
54,142,528,4662
60,142,552,4746
52,180,602,5012
50,142,540,4580
50,140,512,4532
50,156,560,4688
50,154,530,4680
56,150,536,4840
54,148,554,4782
58,132,564,4730
52,134,540,4562
54,152,560,4738
52,146,562,4610
52,146,620,4626
54,126,704,4506
56,144,538,4224
54,154,584,4798
58,148,586,4812
54,134,542,4604
52,150,538,4638
62,132,532,4752
52,130,538,4524
54,136,540,4656
50,122,522,4570
58,128,632,4524
60,146,534,4610
56,174,638,4616
54,164,594,4648
52,148,532,4584
52,148,536,4628
58,132,562,4704
52,146,526,4660
54,146,550,4612
60,144,610,4720
54,134,594,4692
62,140,570,4530
64,144,542,4370
112,154,596,4940
54,146,572,4748
58,170,590,4858
58,138,538,4588
50,150,534,4618
60,148,744,4668
52,148,544,4206
54,144,558,4652
54,144,574,4658
52,122,656,4760
54,142,566,4634
50,144,512,4502
56,166,572,4492
54,142,548,4188
56,154,566,4318
58,146,518,4454
54,148,598,4334
58,144,514,4674
62,150,530,4562
56,154,546,4776
54,146,558,4680
66,146,588,4678
56,142,570,4754
52,124,546,4592
52,132,566,4754
52,154,562,4792
52,154,542,4690
56,148,540,4636
54,142,534,4622
52,174,538,4684
54,130,552,4754
54,172,676,5120
54,152,554,4316
52,152,554,4848
64,120,530,4588
54,130,536,4704
52,126,518,4650
50,126,538,4654
52,128,540,4628
84,176,562,52638
66,154,526,4450
58,144,660,5288
50,122,562,4590
56,148,568,4784
62,164,628,4710
56,130,520,4654
50,148,558,4618
54,148,542,4662
56,148,526,4664
58,164,560,4370
70,132,520,4330
56,146,562,4212
52,146,528,4618
54,146,548,4686
52,172,560,4684
60,146,542,4680
58,140,528,4682
60,146,532,4626
60,138,522,4608
56,138,546,4788
62,136,554,4834
52,128,530,4642
54,126,528,4642
58,126,594,4642
54,144,596,4656
54,170,542,4616
58,156,562,4772
52,148,530,4676
54,152,618,4764
60,132,552,4774
58,142,534,4654
62,138,530,4584
54,138,510,4466
56,142,572,4500
56,140,584,4566
50,140,516,4464
50,142,542,4498
56,146,530,4680
54,148,530,4604
56,140,564,4728
56,150,564,4826
56,166,510,5612
50,138,558,4534
62,136,684,5032
60,136,680,4600
54,146,526,4536
54,148,580,4758
56,148,544,40122
54,130,594,4534
54,154,604,4768
60,128,550,4858
52,130,678,4722
56,130,552,4722
56,148,552,4794
54,114,536,4658
52,164,548,4616
50,150,562,4714
70,216,638,4600
52,142,544,4726
54,146,544,4846
52,152,562,4332
56,130,586,4732
62,148,546,4772
52,128,544,4612
52,132,540,4628
52,142,552,4730
52,140,532,4574
72,222,672,4630
50,132,538,4478
114,150,606,4666
58,204,548,4848
56,138,552,4680
58,144,544,4652
60,142,592,4670
56,150,626,4922
54,134,522,4622
50,142,528,4688
52,148,554,4700
58,140,534,4650
54,146,526,4606
54,148,616,4878
56,150,620,4914
60,152,570,4722
54,130,542,4632
50,146,598,4632
50,146,540,4638
58,150,526,4616
56,178,696,4778
52,138,584,4440
70,154,560,4790
54,128,544,4718
58,130,706,4708
52,134,546,4684
50,138,546,4504
52,144,580,4586
56,156,548,4734
58,198,544,4594
66,138,560,4404
60,148,496,4314
56,124,548,4650
54,148,582,4436
56,124,518,4436
58,132,540,4710
54,144,542,4612
100,164,564,4538
60,136,566,4472
68,120,578,4624
60,142,496,4508
54,154,506,4528
54,142,544,4682
54,148,542,4594
50,140,562,4508
52,138,576,4502
50,136,544,4558
54,138,582,4600
52,138,504,4512
68,168,582,4262
58,152,526,4316
66,142,584,4426
52,130,536,4688
52,140,560,4490
50,134,518,4494
54,146,572,4524
54,148,540,4710
52,148,588,4678
56,148,550,4212
52,142,540,4608
62,182,568,4692
52,170,544,4658
66,156,614,4540
68,144,570,4262
70,126,544,4594
60,154,570,4154
58,142,546,4798
60,156,616,4654
52,150,574,4730
52,174,588,4180
54,146,562,4640
50,148,548,4686
54,146,532,4642
60,142,596,4658
56,164,508,4598
58,150,584,4808
60,148,550,4812
50,148,536,4678
52,152,546,4710
54,138,552,4714
50,148,598,4640
54,150,592,4716
50,146,548,5096
52,148,602,4586
54,148,580,4724
56,148,556,4786
56,136,558,4612
50,170,510,4536
50,142,512,4532
54,144,580,4522
56,144,526,4560
50,144,514,4492
58,144,534,4576
60,130,526,4598
56,144,530,4564
58,170,542,4654
54,146,520,4660
54,154,644,4662
54,184,542,4462
58,144,598,4662
52,128,536,4584
60,142,608,4642
54,144,556,4628
56,194,606,4470
54,148,538,4632
54,144,526,4590
118,220,558,4636
54,146,538,4388
54,152,558,4730
54,150,544,4734
58,144,526,4684
60,144,544,4634
52,144,634,4684
56,146,530,4668
56,212,574,4632
54,146,534,4662
54,148,576,4506
52,146,550,4706
54,168,498,4454
54,140,520,4496
54,136,572,4538
52,142,540,4086
56,146,524,4552
54,142,594,4688
52,142,576,4542
52,142,524,4442
52,140,504,4550
54,142,594,4758
50,166,522,4050
52,146,516,4506
50,144,534,4552
52,146,528,4604
54,142,544,4642
54,148,552,4612
56,192,612,5158
54,144,594,4590
54,140,528,4672
52,144,584,4688
50,138,516,4516
58,144,502,4442
56,144,560,4452
54,132,536,4580
54,144,530,4644
56,142,520,4514
52,146,592,4582
52,142,520,4482
54,146,546,4610
52,148,540,4592
50,126,528,4502
50,148,530,4666
58,126,522,4700
56,148,550,4202
54,144,636,4616
52,146,560,4662
54,144,580,4634
54,164,580,4584
50,138,514,4502
52,124,506,4426
62,144,546,4486
52,164,512,4552
50,142,524,4490
54,138,506,4468
58,144,586,4724
58,134,538,4704
54,152,562,4864
56,148,612,4676
52,146,542,4706
54,142,528,4688
58,174,528,4654
58,146,604,4608
54,140,534,4676
56,146,542,4590
52,140,520,4488
52,142,520,4068
52,146,546,4634
60,182,618,4662
48,146,526,4736
54,142,530,4490
60,148,522,4646
52,148,688,4604
56,142,534,4698
52,152,590,4572
52,150,538,4732
60,152,566,4726
54,184,588,4556
52,144,560,4596
48,132,512,4514
50,134,524,4506
54,122,514,4490
52,152,564,4830
56,148,534,4630
50,140,526,4620
50,140,570,4526
50,136,520,4498
56,152,556,4756
50,136,540,4648
54,144,538,4632
50,130,492,4420
50,122,518,4504
58,122,530,4430
54,140,518,4486
52,138,524,4494
52,138,518,4054
52,142,572,4504
62,148,534,4758
52,138,530,4394
52,146,518,4650
60,120,534,4354
58,138,572,4062
52,128,524,4656
58,134,540,4632
54,126,528,4640
52,136,538,4650
54,146,550,4198
52,154,526,4594
56,150,534,4744
54,142,538,4556
50,140,528,4460
50,138,498,4462
56,146,582,4548
52,134,518,4560
50,136,582,4470
54,148,586,4678
54,136,540,4068
56,142,524,4510
56,142,540,4500
50,142,514,4464
58,142,542,4700
52,144,526,4472
50,144,524,4504
50,142,526,4486
54,144,536,4722
52,126,506,4448
50,138,552,4204
54,150,554,4752
52,148,544,4632
60,194,592,4576
50,144,600,4602
54,126,510,4506
58,126,530,4490
54,126,522,4670
54,126,540,4628
52,154,484,4718
58,140,728,4626
52,144,534,4614
52,158,552,4610
54,152,548,4624
56,142,586,4496
54,138,572,4500
58,184,594,4468
48,132,528,4448
58,138,582,4546
50,140,564,4436
52,168,524,4478
52,142,574,4414
52,144,588,4446
58,142,532,4584
50,136,554,4624
54,144,518,4430
52,140,568,4576
52,142,524,4522
50,144,528,4434
50,146,520,4536
50,146,594,4756
50,142,498,4430
52,144,514,4508
58,136,572,4512
54,146,542,4682
56,136,520,4512
50,140,524,4480
52,140,524,4526
54,146,532,4616
52,138,596,4622
52,148,544,4684
50,140,538,4714
52,150,624,4772
54,150,522,4670
58,164,554,4684
52,140,506,4534
58,138,542,4430
54,140,516,4538
54,144,576,4054
54,152,550,4714
52,148,538,4666
54,154,566,4678
54,146,556,4780
52,142,534,4676
54,156,598,4650
52,178,572,4844
52,148,532,4646
50,150,554,4784
56,136,560,4466
52,138,580,4502
54,158,564,4476
52,140,502,4458
52,152,544,4638
54,158,618,4666
54,148,564,4536
52,146,546,4708
52,146,544,4448
54,146,572,4534
50,138,508,4504
50,142,534,4494
58,140,512,4488
48,142,530,4454
56,146,530,4464
52,148,548,4642
58,178,562,4756
54,148,548,4718
54,140,520,4472
52,128,532,4614
52,162,580,4506
56,160,524,4440
60,146,552,4698
54,148,536,4622
50,146,532,4656
64,132,558,4272
50,150,548,4678
54,152,554,4792
58,148,620,4788
52,144,534,4198
54,140,518,4618
58,142,538,55850
54,146,546,4640
60,146,552,4674
56,144,572,4652
60,184,564,4252
60,148,538,4200
60,152,564,4820
56,118,560,4794
54,142,550,4718
58,154,576,4856
56,132,556,4780
54,124,548,4598
54,142,600,4624
50,150,568,4194
58,170,560,4646
52,142,542,4638
50,142,532,4678
58,156,528,4826
56,142,586,4724
52,142,544,4724
54,126,520,4602
60,144,590,4656
56,146,534,4686
50,140,512,4580
50,142,528,4458
52,144,544,4504
52,140,510,4510
52,142,524,4534
56,142,578,4456
56,144,564,4546
56,142,514,4566
52,142,554,4542
52,144,508,4494
54,148,528,4662
50,120,552,4520
50,138,576,4474
64,184,488,4128
56,152,554,4766
52,152,600,40482
60,154,542,4752
52,146,590,4646
52,146,534,4624
52,138,530,4710
54,150,534,4210
52,148,600,4694
58,148,584,4680
52,146,528,4668
52,146,522,4648
54,162,530,4624
54,142,526,4474
54,142,522,4482
56,146,524,4484
58,128,516,4604
54,144,516,4478
52,140,572,4458
58,144,542,4618
50,144,528,4620
50,146,544,4688
52,146,532,4618
52,136,564,4374
54,144,540,4574
54,144,558,4790
52,146,528,4668
52,140,578,4534
54,144,534,4472
52,138,524,4486
52,140,512,4508
56,146,524,4516
54,144,560,4528
62,180,562,4136
50,144,586,4066
52,142,582,4596
54,136,526,4412
58,136,528,4482
56,138,522,4062
56,142,526,4412
56,144,530,4532
54,144,548,4514
50,142,512,4490
68,128,516,4248
88,146,816,4582
54,150,608,4768
54,166,566,4692
54,150,576,4734
54,140,586,4508
54,138,548,4480
52,136,502,4436
56,142,544,4498
54,136,512,4508
50,124,498,4470
54,166,564,4536
52,148,564,4534
50,142,578,4552
50,138,554,4480
54,132,530,4574
52,140,518,4490
52,140,512,4490
52,140,512,4498
54,144,530,4758
56,136,514,4420
48,142,540,4530
58,144,588,4640
52,144,552,4644
50,142,524,4408
56,180,526,4828
54,136,540,4602
58,154,522,4600
50,136,526,4588
54,146,594,4646
54,146,536,4452
54,174,602,4612
52,144,566,4650
54,142,542,4718
52,148,590,4590
70,178,590,4770
54,180,552,4780
52,142,508,4440
48,168,526,4078
52,142,516,4630
52,138,516,4494
50,134,514,4444
52,144,534,4648
52,142,568,4634
54,136,562,4616
52,146,538,4708
54,144,612,4770
54,152,544,4750
58,148,532,4590
60,166,512,4660
56,144,520,4432
58,142,582,4542
50,124,506,4426
54,146,536,4494
52,144,580,4540
52,126,528,4544
52,138,522,4522
54,148,536,4668
50,120,634,4480
50,126,568,4590
56,152,544,4816
54,132,830,4556
48,140,516,4484
52,126,540,4648
58,146,564,4642
54,140,524,4652
56,140,524,4574
50,128,526,4590
60,142,572,4404
70,138,522,4342
84,170,574,4534
58,150,560,4996
54,152,546,4772
56,140,548,4582
52,150,512,4614
52,144,566,4504
54,130,496,4570
56,132,540,4604
54,142,542,4680
50,140,528,4620
52,140,544,4638
50,154,35750,4750
56,150,540,4680
50,148,540,4624
56,162,542,4588
52,144,540,4696
56,150,598,4748
52,148,590,4192
58,146,526,4758
52,160,576,4756
52,142,536,4716
54,132,512,4648
56,128,534,4480
54,124,526,4644
54,128,538,4580
54,138,524,4142
54,146,550,4646
50,142,510,4462
50,148,604,4666
52,140,514,4500
54,140,522,4540
52,138,544,4506
56,136,530,4560
58,144,536,4530
56,138,508,4428
50,142,518,4532
58,146,544,4326
66,146,534,4668
60,174,530,4590
50,144,538,4628
62,148,542,4694
62,134,548,4306
50,142,508,4500
52,148,532,4716
56,140,530,4612
56,142,508,4514
68,178,536,4242
52,136,544,4628
54,142,602,4638
56,146,530,4794
60,144,554,4670
60,144,544,4620
54,142,508,4578
50,164,528,4486
52,142,550,4316
50,168,536,4520
58,144,580,4488
62,138,544,4388
52,134,476,4348
52,146,496,4620
50,140,514,4510
52,148,536,4638
56,140,530,4478
54,142,524,4592
52,144,508,4520
54,146,520,4592
54,148,534,4166
56,148,540,4598
68,190,498,4340
54,126,652,4592
56,144,530,4610
74,204,632,4398
70,176,574,4394
90,134,566,4482
74,140,526,4286
64,178,554,4370
52,146,530,4296
68,144,534,4320
64,182,544,4436
66,154,522,4302
54,152,514,4692
52,146,616,4830
54,150,554,4808
56,172,560,4722
56,144,524,4524
58,132,544,4636
52,128,508,4436
50,144,532,4074
52,124,504,4544
52,148,542,4642
58,148,522,4694
134,146,598,4582
54,148,602,4618
52,148,600,4646
54,142,524,4644
50,142,512,4478
50,140,518,4484
48,140,504,4502
52,140,560,4552
48,142,582,4440
60,146,604,4626
56,144,508,4408
76,124,556,4708
82,144,538,44424
50,146,530,4548
58,150,546,4692
56,142,728,4650
56,144,534,4630
52,146,558,4638
54,150,530,4548
54,154,544,4720
54,146,550,4642
52,142,528,4508
56,154,626,4804
52,166,536,4552
56,142,530,4518
50,144,512,4506
50,144,524,4596
56,140,524,4668
52,178,546,4318
58,146,590,4682
52,144,512,4670
54,150,576,4644
50,146,542,4620
52,148,540,4652
56,146,570,4646
52,146,542,4668
54,154,578,4824
56,146,604,4628
58,148,604,4904
68,172,646,4700
74,146,514,4368
58,146,540,39160
54,146,536,4210
52,140,580,4564
52,138,534,4686
54,146,540,4624
54,142,602,4604
52,150,568,4726
52,148,564,4642
50,144,516,4626
50,140,562,4458
50,138,502,4544
52,142,564,4438
56,146,536,4440
48,140,582,4442
52,140,508,4500
58,158,636,4224
124,132,616,4516
90,156,578,4372
52,150,540,4628
50,144,672,4560
54,152,550,4792
58,140,526,4644
84,154,552,4732
56,154,622,4792
56,122,530,4588
52,146,546,4732
50,148,544,4674
54,146,544,4700
52,144,546,4242
56,140,562,4534
52,134,578,4480
54,144,578,4492
54,144,526,4454
60,142,584,4508
50,140,672,4612
52,144,512,4446
54,152,628,4726
58,130,498,4514
54,144,592,4286
56,150,576,4360
112,134,532,4490
52,142,520,4488
52,142,516,4500
52,142,510,4508
52,144,514,4458
52,140,566,4502
54,152,558,4764
56,180,552,4570
54,178,554,4688
54,138,528,4538
50,138,546,4492
52,140,516,4440
54,138,584,4510
52,136,518,4534
50,136,534,4480
52,144,526,4584
52,134,512,4508
54,142,532,4560
54,146,512,4466
52,144,554,4630
54,144,534,4508
50,144,530,4522
54,136,532,4464
52,138,512,4490
48,144,546,4490
52,148,558,4632
50,140,526,4522
52,140,510,4516
50,142,526,4568
52,136,510,4492
54,160,542,4636
52,148,514,4642
52,162,536,4510
56,154,570,4798
60,172,542,4628
58,136,556,4326
62,110,554,4412
52,140,532,4580
54,150,532,4650
52,140,538,4546
50,144,518,4496
50,144,516,4516
54,144,538,53174
48,142,514,4522
52,136,582,4532
52,142,524,4536
52,144,582,4520
64,148,584,4480
58,142,536,4584
60,146,534,4616
58,146,526,4670
58,142,530,4538
50,140,548,4524
54,144,518,4630
60,128,522,4660
52,148,544,4662
54,148,546,4646
54,146,518,4658
54,180,604,4224
52,128,524,4640
54,152,536,4682
60,146,524,4644
54,144,512,4480
52,124,640,4420
54,146,530,4708
52,168,582,4542
52,142,578,4510
56,162,520,4478
52,146,532,4468
68,186,544,4060
54,168,508,4442
54,144,508,4474
56,142,502,4464
52,142,538,4492
52,138,504,4542
54,164,606,4642
54,146,516,4484
60,150,620,4734
54,134,612,4570
54,142,548,4508
60,144,528,4160
54,146,550,4200
50,144,532,4672
54,146,560,4804
56,150,718,4714
52,142,560,4760
58,150,558,4702
54,148,588,4672
60,148,532,4622
54,150,536,4672
56,150,546,4772
64,162,568,4506
58,140,536,4596
52,148,538,4578
52,170,566,4732
52,150,622,4748
50,150,524,4658
62,182,602,4504
52,128,540,4594
58,174,548,4194
60,138,540,4738
54,140,532,4640
54,162,606,4656
56,144,534,4538
50,138,528,4498
54,126,648,4604
96,160,566,4450
88,134,568,4816
52,144,526,4664
54,150,516,4654
62,148,536,4764
56,162,608,4686
52,148,530,4568
52,152,552,4694
54,128,536,4580
54,146,536,4626
58,142,544,4590
50,142,526,4674
60,148,900,4756
54,146,524,4562
58,148,700,4658
54,144,554,4790
54,138,540,4550
52,142,580,4450
54,140,602,4768
56,142,528,4502
60,150,576,4672
54,144,532,4640
52,148,540,4624
58,140,528,4640
54,124,522,4706
50,146,532,4644
54,142,542,4666
52,148,526,4650
52,148,546,4654
60,148,588,4676
56,152,596,4610
50,144,526,4596
52,150,550,4626
60,152,588,4592
60,152,614,4806
54,142,528,4226
88,134,694,4800
54,148,592,4600
52,126,502,4436
50,146,546,4620
58,148,578,4600
56,144,524,4602
54,144,546,4642
54,150,526,4662
54,142,528,4652
50,144,544,4640
56,148,880,4736
54,176,860,4606
58,140,528,4574
52,162,504,4534
58,140,536,4618
50,140,510,4514
50,114,632,4528
54,168,554,4638
54,148,512,4598
60,150,598,4520
52,146,542,4694
58,142,534,4650
52,146,540,4590
52,136,524,4468
52,142,574,4538
50,140,526,4566
52,146,540,4636
52,140,538,4542
52,146,528,4492
52,146,742,4672
50,142,558,4658
60,144,542,4162
56,158,580,4498
50,140,578,4692
52,128,516,4730
54,146,546,4650
54,140,542,4596
50,146,542,4696
54,144,554,4616
52,150,534,4660
54,146,524,4668
56,156,566,4796
54,178,552,4778
54,148,588,4836
56,144,690,4596
48,144,520,4428
54,140,498,4510
52,140,510,4512
52,138,556,4506
50,138,506,4516
54,146,598,4702
54,148,616,4332
68,186,632,5032
56,154,550,4322
54,142,590,4626
52,148,550,4642
52,152,606,4752
54,164,516,4554
54,150,560,4768
52,144,536,4562
54,142,510,4504
60,148,556,4780
56,148,558,38022
50,144,528,4612
52,136,530,4440
54,174,542,4674
58,148,554,4608
56,126,542,4592
50,144,554,4648
52,146,556,4684
52,144,578,4518
72,138,520,4118
56,130,530,4600
52,140,508,4408
54,150,640,4698
56,152,570,4840
50,146,564,4640
60,140,546,4636
52,152,550,4804
54,144,582,4650
56,146,528,4610
50,144,526,4476
50,138,520,4500
52,144,534,4620
50,148,560,4758
54,146,582,4674
56,148,590,4318
52,150,556,4716
54,140,580,4728
60,148,618,4778
56,144,622,4676
60,134,536,4824
54,136,550,4796
56,144,588,4676
54,150,526,4576
50,158,524,4496
52,142,496,4460
56,142,676,4466
58,136,558,4502
54,142,526,4580
58,164,550,4426
54,140,540,4518
50,118,510,4358
54,130,530,4632
58,142,530,4448
68,164,604,4704
50,144,518,4472
52,174,536,4840
54,146,548,4690
54,128,546,4538
50,148,532,51968
58,146,542,4654
50,140,514,4488
54,33234,532,4582
52,136,508,4514
48,142,582,4508
52,144,534,4592
54,148,550,4654
50,144,554,4678
56,154,618,4850
56,172,536,4672
52,144,546,4732
50,138,508,4544
50,138,548,4522
56,144,510,4504
52,142,524,4492
54,144,552,4482
76,144,576,4218
56,132,538,4558
56,152,614,4830
56,174,528,4690
52,140,524,4682
50,154,546,4480
50,140,540,4654
54,144,544,4644
58,124,508,4470
60,142,528,4648
58,144,544,4208
52,148,600,4590
64,156,570,4134
52,142,542,4630
52,160,534,4596
50,150,546,4648
52,142,522,4450
58,140,516,4504
50,138,50340,4634
56,138,560,4456
56,142,528,4474
56,140,536,4586
50,128,530,4440
52,164,594,4622
50,146,554,4688
52,148,528,4666
54,146,548,4718
52,150,554,4716
58,146,540,4620
54,150,546,4672
52,146,538,4688
56,150,600,4674
54,146,582,4680
54,154,548,4814
52,144,548,4664
48,144,572,4512
50,140,530,4604
60,152,604,4558
58,150,566,4634
58,192,578,4208
56,130,544,4804
56,146,538,4732
50,148,544,4690
56,128,532,4644
50,150,544,4638
50,144,538,4622
50,154,512,4532
48,170,528,4512
56,138,514,4552
48,140,514,4630
54,142,532,4454
58,166,510,4144
54,136,512,4756
52,144,536,4632
56,148,912,4808
54,138,532,4506
54,150,528,4678
52,166,530,4690
56,144,534,4674
54,144,552,4698
70,186,556,4600
66,156,570,4396
56,142,554,4636
54,148,574,4754
56,126,662,4578
50,138,536,4536
52,138,512,4458
50,144,524,4588
50,142,504,4438
56,142,524,4446
50,116,580,4496
60,142,552,4724
52,144,528,4566
58,150,542,4596
52,142,540,4488
52,150,542,4678
52,124,542,4598
54,136,538,4598
54,126,566,4602
50,146,532,4686
52,150,556,4612
50,142,552,4574
52,138,582,4518
56,140,508,4488
58,150,544,4698
54,146,524,4464
52,126,508,4476
54,120,526,4494
58,124,538,4600
56,144,538,4616
60,144,556,4748
62,170,586,4336
54,142,562,4874
56,144,564,4632
52,144,552,4444
54,142,516,4504
52,144,506,4500
54,142,512,4480
54,146,542,4592
50,146,556,4662
54,180,540,4772
54,136,510,4522
50,142,518,4488
56,138,546,4546
54,142,514,4524
50,134,512,4470
52,132,530,4480
50,124,512,4408
50,134,492,4418
52,122,526,4452
92,226,674,5286
76,180,568,4578
50,136,504,4464
50,144,508,4494
56,144,512,4462
52,142,510,4546
56,144,558,4504
54,142,586,4526
50,140,522,4536
60,148,522,4602
66,150,600,4784
52,146,534,46632
50,142,512,4446
50,138,528,4518
50,142,512,4448
56,140,582,4520
50,140,512,4434
58,142,512,4446
54,142,570,4522
50,142,536,4082
52,138,508,4440
58,170,532,4338
54,142,520,4142
50,164,516,4506
52,138,518,4498
52,146,554,4846
54,140,514,4488
48,140,500,4422
52,148,554,4770
52,144,538,4480
50,144,594,4592
54,128,538,4534
52,142,570,4626
50,126,538,4576
48,142,524,4488
52,144,524,4592
56,144,498,4456
50,140,524,4558
56,142,566,4432
54,136,582,4540
52,142,514,4518
52,142,526,4468
50,120,514,4388
58,134,508,4450
52,130,522,4504
66,138,524,4510
58,144,602,4712
54,128,524,4512
54,136,540,4448
50,144,522,4486
50,142,544,4552
50,136,554,4484
58,170,592,4428
56,136,530,4516
56,122,514,4468
54,126,534,4518
54,128,534,4508
52,124,528,4448
52,132,520,4510
50,130,518,4458
54,134,552,4752
58,146,534,4642
50,150,540,4644
54,122,520,4442
56,142,516,4474
56,140,574,4414
56,144,530,4532
54,148,548,4754
54,140,540,4642
52,132,516,4596
48,132,498,4454
58,138,518,4402
54,124,524,4452
56,128,652,4656
58,110,530,4660
58,142,528,4664
52,144,546,4672
58,148,530,4618
60,144,536,4692
52,144,544,4558
54,134,528,4636
54,126,538,4654
54,130,534,4650
54,130,516,4644
50,128,534,4544
56,134,518,4632
54,130,540,4496
52,142,600,4566
56,144,518,4688
56,144,604,4594
56,152,596,4620
60,154,616,4798
54,150,532,4668
54,140,544,4208
54,148,534,4610
54,170,592,4734
54,150,546,4684
52,142,536,4664
54,196,542,4554
64,148,526,4542
60,142,516,4364
50,124,518,4450
54,134,512,4456
52,136,514,4448
54,138,672,4498
52,140,502,4512
54,144,522,4482
52,140,550,4538
50,144,514,4480
52,150,620,4898
56,142,562,4452
56,142,560,4180
50,138,522,4490
52,146,542,4612
50,138,534,4482
52,146,592,4594
54,142,526,4574
52,142,514,4542
50,144,522,4500
50,124,526,4510
50,144,542,4520
48,144,530,4438
50,142,512,4482
50,136,524,4570
48,142,520,4466
60,176,530,4380
56,126,522,4598
52,144,598,4742
52,142,512,4590
56,148,610,4788
58,146,522,4450
52,124,510,4440
54,146,540,4728
58,150,576,4580
