84418,33120
37284,35326
36200,33028
36390,31570
36198,31016
36960,34834
36938,32084
37234,33480
40610,34468
37732,32774
36366,32796
37308,33158
38502,35232
38268,32796
36646,31710
37830,33736
36752,32110
35732,32148
34908,30680
34586,30190
33986,30072
35050,29264
33294,29978
31510,28052
31886,29636
33268,28766
32736,51414
70476,29882
33898,30936
33760,29506
33144,28972
31860,28108
32132,28610
33914,29604
34122,31194
33478,31032
33780,30340
33700,30778
37882,31834
33172,29996
33020,28796
34290,31152
35218,32648
35686,33622
37674,32330
36208,32160
34894,32210
35308,31116
35342,30980
34096,30640
34416,31444
34080,30620
34010,30096
32668,28502
35282,29666
33708,28930
31426,29054
33922,30114
35568,30562
35122,63552
34044,30206
33834,30860
33440,30030
35284,30996
34082,29464
36270,30736
33848,30278
34024,30078
34682,29920
32440,29154
71244,27886
31982,28380
33324,30884
33210,30398
34392,32010
34610,30086
33678,30948
34168,30140
33558,30398
35902,31598
33780,29860
33850,30362
33946,30486
33244,31074
35016,33250
35720,30448
37404,30548
34302,31398
34036,31452
33890,32200
34312,31896
34820,32406
34946,30546
34498,31496
34268,31118
34708,31508
33716,31414
34362,30574
34046,31168
34246,77894
33976,31564
33624,30550
33304,113692
34604,31432
33470,30216
33852,30126
34128,31544
34288,30760
34520,30850
32026,28538
32308,28104
32212,28472
33518,30402
33858,31050
34376,29842
34132,30250
34074,31416
34380,30754
34640,31252
34242,32006
34308,30880
34464,31386
33480,30848
33644,31300
34540,31444
36842,29316
34248,32096
34858,30056
35452,32188
34374,32236
35656,31068
36854,31716
36076,66226
72862,69152
37792,33122
36088,32948
37012,34188
38032,33620
38244,32416
39182,32390
35746,32994
37724,34364
36978,36812
39760,35408
36860,34170
37258,32718
37516,34206
39948,35478
38690,32994
38618,33990
38252,35112
38436,36708
40674,33450
38366,34294
37628,34102
38060,34194
38796,35356
46880,36952
46374,41812
47972,39352
47460,41274
48304,44164
44744,42068
49000,41026
49102,39072
49548,41294
39494,36134
39978,36280
40070,38120
39840,36336
40820,35564
40430,34338
41584,36578
41284,37618
41628,35532
38968,35360
39910,35516
42840,34986
39200,36210
38644,35656
38432,33964
38858,36298
40106,35362
40088,34344
40548,35114
41082,35102
41430,37340
40958,37858
41002,38014
42134,37500
42042,36880
41858,35906
41984,37538
41858,38394
41594,37226
41264,35964
