34,42,34,34,36,36,36,40
36,34,36,36,36,36,38,38
38,40,38,36,34,38,40,52
36,54,36,34,36,34,36,38
32,66,34,36,36,36,36,36
36,36,36,34,36,34,38,36
36,42,36,36,36,36,42,36
34,38,38,36,36,36,36,38
36,40,36,36,36,36,36,38
36,36,36,38,38,36,38,40
34,58,36,36,36,36,38,36
38,68,36,34,36,38,40,38
36,46,36,40,38,36,38,38
34,56,34,38,36,40,38,38
36,44,34,34,36,36,36,38
36,46,40,38,38,38,40,42
36,38,34,36,36,36,36,38
36,76,34,36,38,38,36,36
36,36,38,38,38,36,42,40
34,48,38,40,38,38,38,38
36,44,38,36,38,38,38,38
34,38,34,36,38,36,36,36
34,48,34,36,34,34,36,38
34,42,36,36,36,36,38,38
44,100,76,54,44,52,38,52
38,60,40,38,40,40,36,36
36,44,36,36,38,36,38,36
36,56,36,34,38,38,38,38
38,46,38,36,36,34,38,38
34,62,36,36,38,38,36,38
36,40,36,36,36,36,36,40
36,84,34,34,34,36,38,38
36,44,36,36,38,38,38,38
36,36,36,36,34,36,38,40
44,66,38,38,34,36,38,40
36,44,36,38,36,38,40,38
36,52,34,38,38,38,42,36
34,36,36,36,38,34,38,40
32,66,34,34,36,38,36,36
34,44,36,36,36,34,36,36
32,64,34,36,36,38,38,38
34,44,34,32,36,36,36,36
36,68,36,36,34,36,36,36
32,40,36,36,36,38,36,36
34,38,38,34,38,36,36,40
34,50,38,34,38,38,34,38
34,50,38,38,36,38,40,40
34,38,38,36,36,34,38,36
34,40,36,36,36,40,36,40
34,48,36,36,36,36,34,38
34,48,36,36,38,38,38,38
34,44,34,36,36,34,36,38
34,46,36,34,34,34,36,38
32,54,36,34,34,34,36,36
34,42,36,36,36,34,38,40
32,36,36,34,36,36,38,36
36,62,34,36,36,38,38,36
36,44,38,38,38,38,38,38
34,40,34,36,36,36,34,38
38,40,36,38,38,36,40,38
32,38,36,34,36,34,36,38
36,48,36,36,38,36,40,38
34,60,34,36,38,36,36,38
32,56,34,36,36,34,36,38
38,40,38,38,38,36,40,38
36,60,36,36,38,36,36,40
36,48,36,36,40,38,38,40
34,38,34,34,38,36,36,40
36,40,34,36,36,36,38,40
36,40,36,34,36,36,38,38
34,54,36,36,38,40,38,38
32,42,36,34,36,36,36,38
34,60,34,36,36,32,36,38
32,38,34,34,38,38,36,38
36,58,36,34,36,36,34,38
40,102,32,42,40,34,52,62
34,32,36,36,36,38,38,36
36,34,36,36,38,38,36,38
38,38,40,36,38,40,38,40
32,60,36,34,38,40,38,42
34,44,36,34,36,38,38,38
38,70,44,44,48,54,46,54
44,60,48,48,36,46,44,42
38,128,44,44,40,42,42,56
36,82,40,40,42,48,46,42
38,40,36,32,34,36,38,38
34,40,38,38,36,36,38,38
36,38,38,36,36,38,38,40
38,40,36,36,40,38,40,36
36,40,38,36,36,36,38,38
36,52,38,34,38,38,36,38
34,42,36,34,36,36,38,38
34,34,34,36,40,38,38,38
36,58,36,38,36,34,38,38
36,40,34,34,36,36,36,38
36,56,36,34,38,36,36,36
34,40,34,38,36,36,38,36
34,34,36,36,38,40,36,38
34,56,36,36,38,38,36,38
34,38,36,36,38,38,38,40
36,72,36,36,38,38,38,36
34,72,36,36,36,34,38,38
34,56,36,38,36,40,38,38
32,56,34,32,36,36,36,38
34,88,36,36,40,38,40,38
34,58,38,38,36,36,38,40
36,40,36,38,36,36,38,38
36,52,38,38,38,38,36,38
34,48,36,36,38,36,36,38
36,40,36,36,36,40,40,42
32,46,36,38,38,38,34,38
36,36,36,36,34,36,40,38
36,38,36,36,38,36,36,40
40,56,160,36,38,38,40,40
38,60,38,38,36,36,38,40
32,64,36,34,36,38,38,36
32,44,34,34,38,36,36,38
34,36,34,36,36,36,36,36
32,38,34,34,36,38,36,38
36,38,36,34,34,36,38,38
32,40,34,34,36,36,36,36
34,68,36,36,38,36,36,38
32,56,34,36,38,36,34,36
38,48,44,46,44,44,48,38
40,60,46,50,52,42,54,48
44,48,40,52,48,48,46,44
46,86,48,44,52,42,42,54
32,46,36,36,34,34,38,38
36,62,34,34,36,36,34,36
36,40,34,36,38,36,38,38
36,56,36,36,34,36,38,38
34,64,32,36,36,38,36,36
34,38,34,34,36,34,38,38
34,90,36,34,36,34,36,38
32,44,32,38,36,36,36,36
32,40,34,34,36,34,36,36
34,38,36,34,36,38,36,34
32,38,36,34,36,36,34,36
34,40,36,34,38,34,40,42
32,42,36,34,36,36,34,36
34,40,36,32,40,36,38,36
36,52,38,36,36,38,40,38
34,38,34,36,36,36,36,36
36,44,38,38,38,38,40,40
38,56,38,40,38,36,42,40
36,66,36,36,38,38,38,40
38,68,42,38,40,42,42,42
34,94,34,36,36,38,42,40
36,60,36,38,38,34,36,38
34,74,36,38,36,38,40,38
36,64,38,38,40,42,38,38
34,50,36,38,38,36,36,40
36,36,36,34,38,34,38,38
36,62,36,38,36,36,38,38
50,62,46,38,48,42,56,42
40,52,46,44,40,42,48,42
38,84,48,36,40,50,40,50
42,54,40,42,40,46,44,46
50,66,54,44,50,40,64,54
54,90,44,44,46,40,42,50
34,44,36,34,38,38,38,38
34,40,36,38,38,42,38,38
38,38,36,38,38,36,38,38
36,36,38,38,36,36,40,38
34,36,36,38,36,38,40,40
38,46,36,36,36,38,38,38
34,42,36,36,36,36,38,38
38,54,34,36,36,36,38,38
34,40,36,38,38,38,36,40
40,40,54,54,54,52,44,50
54,62,42,38,44,40,42,48
34,64,36,36,38,34,36,38
32,64,36,34,34,36,36,38
34,50,36,36,40,36,38,36
32,38,36,36,36,36,38,42
34,42,34,36,36,34,34,38
36,58,36,38,36,34,36,38
32,36,36,38,36,34,38,40
34,40,34,32,32,36,36,38
32,48,36,34,36,36,38,36
34,130,36,36,36,36,36,38
34,52,32,38,38,36,36,36
34,44,34,36,38,38,36,38
34,48,36,36,36,36,36,36
36,44,36,32,38,38,36,38
38,34,36,38,36,36,36,40
32,62,36,36,36,36,36,36
36,56,34,34,36,38,36,36
36,44,36,32,36,34,36,38
34,42,36,34,38,36,36,38
36,40,36,36,36,38,38,36
34,46,38,36,38,40,40,38
34,62,36,38,38,38,38,38
42,48,48,36,54,42,52,46
66,54,40,40,38,36,40,40
34,68,36,34,38,38,38,38
34,38,34,34,36,36,36,40
36,40,36,36,36,38,42,38
36,62,36,36,36,36,38,38
34,38,34,36,38,38,34,38
36,62,38,36,38,38,36,34
76,54,46,40,40,48,42,50
54,72,38,36,48,44,48,46
34,92,40,42,44,38,46,46
46,102,48,42,50,52,46,54
40,74,46,48,46,46,40,50
46,112,50,42,46,54,48,54
38,102,38,40,42,52,42,50
80,56,36,54,44,46,40,46
36,60,38,38,38,38,40,40
34,38,32,32,36,36,36,36
32,88,34,34,34,34,36,36
36,60,34,36,38,36,38,36
32,56,38,32,36,36,36,36
34,66,34,36,36,36,36,36
32,38,36,32,36,36,36,38
32,42,36,36,34,36,38,38
36,40,34,34,36,38,38,38
36,58,34,32,36,36,36,38
36,36,34,36,36,38,36,36
34,42,34,34,34,36,36,38
32,44,34,32,36,36,36,38
36,56,38,34,38,36,36,40
34,38,36,34,36,36,36,38
34,36,38,36,34,36,36,36
34,36,38,36,38,36,38,38
34,88,34,34,36,36,36,38
32,64,34,36,36,34,38,38
30,58,34,36,36,36,34,38
34,46,36,34,38,40,38,40
32,60,36,34,36,36,34,38
32,46,36,32,34,36,36,36
34,42,36,36,36,36,36,36
38,64,36,36,36,34,34,38
34,58,36,36,36,34,38,36
38,62,36,34,36,38,38,38
34,48,34,32,36,36,36,34
36,36,34,36,36,36,36,38
34,70,34,34,38,36,36,38
38,36,36,38,38,38,38,38
34,34,36,36,36,36,40,38
36,42,36,36,36,38,38,38
40,50,36,38,36,38,38,38
34,40,36,36,36,38,38,38
32,32,34,36,36,34,38,38
36,40,38,40,40,36,36,38
34,54,34,34,38,36,38,38
34,44,34,36,34,36,36,38
34,34,34,34,36,36,34,36
36,34,36,36,36,36,38,36
38,52,36,38,40,38,38,40
32,88,36,36,36,38,38,40
34,42,34,36,36,34,36,36
34,38,34,34,36,36,38,36
36,38,34,36,38,36,40,38
34,60,34,36,36,38,36,36
36,40,34,38,36,38,36,40
36,40,36,38,36,36,36,40
34,60,34,34,38,38,38,38
34,48,38,36,36,40,36,38
36,42,38,36,34,36,36,38
38,64,36,40,38,40,38,38
36,40,36,36,36,36,38,38
38,38,36,38,36,38,40,38
36,42,36,38,40,36,40,40
36,38,38,34,38,36,36,40
36,38,38,36,38,34,38,40
36,40,38,38,36,36,40,40
34,62,34,36,36,38,38,40
34,44,36,34,38,38,38,40
34,38,36,36,38,38,36,38
34,56,36,36,38,38,36,40
34,84,34,36,38,38,40,38
34,42,38,38,40,38,40,40
36,34,38,36,38,38,40,40
36,40,36,34,36,34,36,40
32,34,36,32,36,34,34,36
34,56,34,36,34,38,34,38
34,40,36,34,38,34,36,38
32,38,34,36,34,34,36,36
34,42,38,36,38,36,38,40
34,44,38,38,38,36,36,38
34,56,36,36,36,38,38,36
34,58,36,36,38,36,36,38
30,38,38,38,36,34,38,36
34,34,34,36,34,34,36,38
36,60,36,34,36,36,38,38
32,86,36,34,36,36,36,38
34,38,38,36,36,36,36,38
32,42,36,36,34,38,36,38
36,36,34,38,38,38,38,40
36,48,36,36,40,38,40,38
40,40,38,34,36,40,40,40
38,64,40,38,38,38,40,40
34,32,36,34,38,38,38,36
34,66,36,36,36,38,36,40
34,72,36,36,36,38,38,38
34,36,38,38,38,34,38,40
36,42,34,36,38,36,38,38
36,38,36,36,36,38,36,38
36,62,36,38,36,38,34,36
