56172,185582
98160,267456
49652,319308
54208,179636
53488,177218
49168,171034
64224,232854
53444,178962
53734,182260
48210,162618
53402,170228
48884,164184
47940,159440
51652,170054
60586,223462
59220,184784
55766,182784
47256,161512
48230,441986
49222,208174
49306,218464
111592,323568
65736,197944
54320,174720
53794,174092
49494,166348
51468,168750
55282,179184
47458,167046
49816,169322
52378,170418
48132,167540
57176,183628
52254,189598
60502,201050
57188,185340
50516,169846
50912,171986
50620,172644
57450,184186
53048,181836
57698,188696
53432,204678
52204,223910
63462,197510
51730,188016
66530,211300
53418,176354
56602,221262
58270,193956
56978,188284
67468,204216
51360,178692
60798,188838
51754,175720
48738,166736
49296,173862
53196,171552
48656,170408
47942,233450
53306,176096
64048,193976
55928,219452
54956,178222
51554,171908
48948,166226
50212,167074
49592,174852
54808,174790
50876,172032
57282,182668
50698,175594
91262,318706
67728,198564
46006,163610
46426,163916
47050,167456
46566,160048
53628,278024
47434,169898
61974,192192
49362,172556
51112,171462
49808,172954
47234,166652
49748,177780
53014,170790
53542,170972
50448,167272
113246,269364
61224,193050
52696,176428
51416,173750
49010,170892
49492,168382
49100,170366
55686,178572
47802,166898
58354,184262
57776,180732
55628,185692
49368,166614
56314,211984
51736,173154
49516,168964
53550,173734
46234,170232
49164,162864
68090,224384
55360,183586
89868,254294
54316,186900
50712,175830
50950,170532
49380,170756
82604,243838
48470,171494
46468,247994
52622,172708
50956,170080
50092,164702
56402,186668
46504,252488
55374,178100
56578,179308
48418,162180
47936,165940
47332,167254
46444,165178
70940,215556
52654,171234
59236,189814
48392,168334
46370,161150
48614,160066
48448,167204
48052,165348
51986,175454
51054,169634
49394,184208
52506,208248
54122,170504
47318,164328
95008,267468
178192,480710
51480,173384
51538,179926
55230,188498
52654,172982
53474,176314
83052,252162
57182,182366
50148,168426
51698,171148
50244,172078
50012,171532
57736,175814
76658,235178
67868,448276
73734,222788
61788,196014
49186,166000
49554,162636
47810,163596
48548,160120
47510,162356
48452,163014
53104,172474
52620,166810
46498,157420
48502,164296
49976,168272
48780,163596
49896,174674
