,34,36,34,34,38,36,38,40
,38,36,36,40,38,38,36,40
,34,34,36,38,38,38,38,40
,36,38,38,38,40,38,40,40
,34,38,38,38,38,40,40,36
,36,38,40,36,36,40,38,42
,38,36,38,38,38,38,40,38
,38,38,36,40,36,36,38,40
,36,38,42,40,38,40,38,38
,36,36,38,38,38,36,36,40
,36,36,40,38,36,38,40,40
,34,36,34,36,36,36,42,36
,34,34,34,34,36,38,38,36
,34,36,34,34,36,36,38,36
,38,56,40,38,38,36,38,46
,38,36,40,38,36,38,40,38
,36,36,36,36,38,36,36,40
,36,34,36,38,36,40,36,40
,36,36,38,38,36,38,40,40
,34,36,36,34,34,38,36,38
,34,34,38,34,38,38,38,40
,36,34,34,34,36,34,38,38
,34,32,36,36,38,36,36,40
,36,32,36,36,34,38,36,40
,34,34,36,36,36,34,38,38
,36,34,36,34,38,36,38,38
,34,34,36,34,38,36,38,36
,36,34,34,34,36,36,38,38
,36,36,36,32,36,36,40,36
,32,36,36,34,36,38,38,36
,34,34,34,36,38,34,38,38
,32,34,36,36,38,36,38,38
,34,34,34,38,38,38,38,38
,34,32,34,36,36,36,38,36
,34,34,36,36,40,40,36,36
,34,34,36,38,38,36,36,36
,36,36,36,36,38,36,36,38
,34,36,34,36,36,38,38,36
,36,36,36,34,34,38,38,40
,38,36,36,34,36,36,38,42
,38,32,38,38,34,38,38,36
,36,34,38,36,36,38,36,40
,36,34,38,38,38,38,36,40
,38,38,40,36,36,38,38,40
,36,34,36,36,36,38,38,36
,38,36,38,36,36,38,38,38
,34,36,34,36,36,38,38,38
,36,34,36,34,38,38,36,36
,36,40,38,38,38,40,40,38
,34,36,38,38,36,36,40,42
,36,40,40,46,38,40,36,40
,36,36,38,38,40,40,38,40
,34,34,36,38,38,40,38,38
,36,34,38,40,40,38,40,40
,40,36,36,38,36,40,42,40
,38,34,38,38,38,40,38,40
,34,36,38,38,38,38,38,42
,38,38,38,38,36,38,40,42
,36,36,38,36,38,40,40,38
,36,34,36,36,38,38,42,38
,38,38,36,36,36,38,36,42
,36,34,36,36,40,42,36,40
,38,34,38,38,38,38,40,40
,36,40,40,40,38,38,82,44
,36,94,36,38,36,36,38,42
,36,36,38,40,38,38,40,38
,36,34,40,36,38,38,36,38
,36,36,38,40,38,36,38,40
,38,38,38,38,40,40,38,42
,38,36,36,40,38,36,38,36
,36,36,38,38,38,38,38,40
,38,34,38,38,38,40,40,38
,34,38,36,38,40,38,38,40
,36,34,38,36,40,42,38,42
,38,34,38,38,38,40,40,38
,38,34,36,36,36,36,38,40
,34,36,36,40,36,36,40,42
,34,38,36,36,34,36,38,40
,36,34,34,38,38,38,38,36
,38,36,38,38,40,38,36,42
,34,36,40,40,36,36,40,40
,38,38,38,38,38,38,38,40
,38,36,38,36,36,38,38,40
,38,36,36,38,36,36,40,40
,36,36,36,36,36,38,38,38
,38,36,36,38,38,38,40,40
,38,34,36,38,38,38,38,40
,38,36,36,36,38,36,38,48
,36,36,34,36,38,38,38,40
,34,38,36,38,36,34,40,38
,36,36,38,34,38,40,38,38
,38,44,42,36,38,44,38,48
,34,38,34,36,36,40,40,40
,38,40,38,38,36,38,42,40
,40,34,36,38,36,38,40,38
,36,38,36,36,38,38,38,38
,38,36,36,36,38,36,38,40
,38,34,38,36,38,36,40,40
,36,36,38,36,38,38,40,40
,34,38,38,36,36,38,38,38
,34,36,40,38,36,36,38,38
,38,36,34,36,38,40,38,40
,36,38,38,38,36,40,38,36
,38,36,36,38,38,38,40,38
,36,38,36,36,34,36,38,38
,38,34,34,34,38,36,36,40
,36,34,38,34,36,38,40,40
,34,34,36,38,36,38,40,40
,34,34,38,36,38,36,40,38
,36,36,38,38,38,38,38,38
,42,36,40,48,38,38,38,42
,40,36,36,40,36,38,38,40
,36,34,34,36,36,36,40,40
,34,38,40,38,38,38,38,40
,34,34,36,36,38,38,38,40
,36,36,36,40,38,40,40,40
,34,36,38,38,36,36,38,38
,36,34,38,36,38,38,38,40
,38,38,38,38,36,40,38,40
,36,42,40,36,36,40,38,42
,36,38,36,38,40,38,38,38
,38,38,36,36,40,40,38,42
,34,36,38,38,38,38,36,40
,38,34,38,36,42,34,40,40
,36,34,36,38,38,38,40,42
,34,38,38,38,38,38,38,40
,36,36,38,38,38,36,38,38
,34,36,36,36,38,38,38,38
,36,32,36,36,36,38,38,40
,38,36,38,38,40,40,38,38
,36,38,36,32,40,36,40,38
,34,38,36,40,40,38,38,38
,36,34,38,38,40,38,38,42
,38,36,38,38,36,36,38,38
,36,56,40,36,36,40,44,42
,36,36,38,36,36,38,40,38
,38,36,38,44,38,36,42,40
,36,34,38,36,40,34,40,42
,34,38,38,38,36,40,36,38
,34,36,36,34,36,40,40,38
,38,38,36,36,40,38,38,38
,36,34,38,38,34,36,38,38
,32,36,40,44,40,40,40,44
,38,56,38,36,40,70,38,38
,34,38,36,32,40,38,40,38
,36,36,36,34,36,38,38,38
,36,38,38,36,36,38,40,38
,34,36,34,36,38,40,40,42
,36,38,36,38,36,38,38,38
,36,36,36,36,36,36,36,40
,34,36,36,36,36,34,42,38
,36,34,38,36,42,40,38,40
,34,38,38,40,38,38,40,40
,36,38,38,36,38,38,38,40
,36,34,38,40,42,38,38,40
,38,36,38,38,38,36,38,38
,36,42,38,40,40,46,52,50
,36,36,34,36,40,38,42,40
,36,36,36,34,38,38,38,40
,38,34,38,36,38,38,40,40
,38,34,38,36,40,40,42,40
,36,36,36,38,36,36,36,38
,36,38,34,36,38,40,40,40
,36,36,38,36,42,38,44,40
,38,36,36,40,38,40,38,40
,38,46,38,38,40,38,52,90
,38,38,40,40,40,40,38,40
,40,38,40,38,36,40,38,40
,34,52,34,38,38,40,40,40
,34,36,36,36,38,38,38,38
,36,36,36,40,38,38,38,40
,34,42,38,38,38,36,40,42
,34,36,38,38,38,36,38,38
,34,38,38,36,36,38,38,38
,36,34,38,36,36,38,40,42
,38,36,38,38,34,36,38,40
,36,36,38,34,38,38,38,40
,38,34,36,38,38,38,38,40
,34,38,34,36,40,42,40,38
,36,38,38,40,38,38,38,38
,38,64,38,38,36,34,38,40
,38,36,36,38,38,36,38,40
,38,36,36,40,38,38,38,40
,36,34,38,38,38,38,38,40
,36,40,40,42,38,48,38,80
,38,36,38,36,38,38,38,42
,38,38,38,38,36,38,38,40
,34,34,36,36,38,38,36,36
,34,38,38,38,38,40,336,38
,34,34,34,32,36,36,36,36
,32,32,34,34,34,34,34,38
,34,36,38,36,36,34,38,36
,34,32,38,36,36,36,38,38
,34,34,34,36,36,36,38,38
,36,36,36,38,36,38,36,38
,36,32,36,38,38,38,38,38
,32,36,34,36,38,38,38,42
,34,34,38,40,38,40,40,40
,36,36,36,36,38,40,38,38
,36,36,36,38,38,40,40,38
,38,38,38,38,40,40,40,38
,34,36,36,38,36,36,40,38
,38,34,36,38,38,38,40,38
,36,36,38,38,36,36,38,36
,40,44,42,38,38,40,40,38
,36,38,38,38,34,36,40,40
,34,40,36,36,38,38,38,38
,36,36,38,40,38,40,40,40
,36,36,38,36,40,40,36,40
,38,36,40,36,38,38,38,44
,36,38,36,40,38,38,40,40
,34,38,34,36,38,36,38,40
,34,36,38,36,38,40,38,38
,38,34,38,36,38,36,40,36
,38,36,36,38,36,38,40,38
,38,34,36,38,36,38,38,38
,38,36,38,38,38,38,36,42
,36,36,38,38,40,38,40,36
,36,38,36,38,36,36,38,38
,36,38,36,36,36,36,38,40
,34,36,38,38,38,40,38,38
,36,36,34,38,36,36,40,36
,38,36,36,36,36,38,40,42
,36,36,36,38,38,40,38,38
,36,34,36,38,40,38,38,40
,38,40,38,38,38,36,38,42
,36,36,38,38,36,38,38,40
,36,36,36,36,38,36,38,38
,36,40,36,38,38,36,40,38
,38,36,36,38,38,38,38,40
,40,36,36,38,40,38,42,40
,36,36,38,36,36,40,38,38
,36,38,38,38,38,38,38,38
,36,38,36,38,38,36,40,40
,38,36,40,36,36,38,38,36
,36,36,36,38,38,38,40,42
,40,36,38,40,40,38,38,40
,38,36,38,38,38,38,38,40
,36,36,36,36,40,36,40,40
,34,36,38,38,36,40,36,40
,36,34,40,34,38,38,38,38
,36,36,40,38,40,40,38,40
,36,36,40,38,40,40,38,40
,36,36,38,36,36,38,38,38
,36,38,38,36,38,38,40,38
,38,38,36,38,36,40,38,38
,40,38,48,44,48,48,46,52
,36,36,40,38,38,40,38,40
,36,36,36,38,38,36,40,42
,34,36,38,38,42,40,40,40
,36,34,36,40,38,38,38,40
,36,34,40,38,36,36,40,38
,36,38,36,38,38,36,38,40
,36,36,38,40,38,38,38,42
,34,36,36,40,38,38,38,40
,34,34,38,38,38,38,38,42
,36,36,38,42,40,40,40,38
,38,36,36,38,38,38,36,40
,36,54,38,36,40,40,40,38
,38,38,34,40,40,38,40,40
,36,36,40,38,36,54,38,40
,36,36,38,34,36,36,40,40
,36,38,38,36,38,40,38,40
,36,36,38,38,38,40,38,40
,36,34,40,42,40,38,40,40
,34,36,38,38,40,38,38,40
,38,34,38,36,36,38,40,40
,34,32,38,38,38,36,40,40
,38,36,36,34,36,36,40,38
,36,38,36,36,42,38,40,42
,34,36,36,38,38,38,36,42
,36,36,38,38,38,38,38,40
,34,40,40,38,40,42,66,42
,36,36,36,38,36,38,40,38
,36,36,36,36,38,40,38,40
,38,38,40,54,38,50,50,50
,36,34,36,40,40,40,40,38
,34,36,36,40,38,36,38,36
,36,34,38,38,38,40,42,36
,34,38,34,38,36,36,38,40
,36,34,38,38,34,40,38,42
,36,36,36,38,36,38,38,38
,34,34,36,38,40,38,40,42
,38,36,40,36,36,38,38,42
,36,36,36,36,40,38,36,40
,34,40,46,40,40,48,52,40
,34,36,36,36,38,36,40,40
,36,36,38,40,38,38,36,42
,36,34,36,36,38,38,40,42
,38,36,38,36,38,38,38,40
,38,34,40,36,36,40,38,40
,38,34,34,36,34,36,38,40
,36,36,36,38,38,38,38,40
,34,36,36,40,38,38,38,42
,36,38,36,36,34,36,38,38
,36,38,36,36,36,38,40,40
,36,36,36,34,40,38,40,36
,38,36,38,38,38,36,38,40
,42,38,38,34,36,36,38,38
,36,38,36,36,40,36,40,40
,36,36,34,36,38,38,38,40
,38,38,36,36,36,40,42,38
,36,38,38,38,42,38,36,40
,36,36,36,38,36,38,42,42
,36,36,38,38,38,38,38,40
,36,38,38,38,38,38,38,38
,34,36,42,46,52,36,56,42
,36,34,36,36,36,38,38,38
,38,38,38,38,36,38,38,40
,36,38,38,36,40,40,36,40
,34,34,36,36,38,38,40,40
,44,36,38,38,36,40,40,42
,34,36,36,38,38,42,38,40
,38,34,36,36,36,40,38,40
,36,38,38,42,40,42,40,40
,38,38,40,34,38,36,38,40
,36,36,40,36,38,36,40,40
,38,66,40,36,38,38,40,44
,38,38,36,36,36,38,38,38
,34,54,36,34,38,36,40,46
,34,38,36,38,36,36,38,36
,38,36,36,36,36,34,38,40
,38,38,38,40,38,34,38,38
,38,36,36,36,36,38,38,40
,40,36,36,36,36,38,40,42
,36,38,34,36,36,38,42,40
,34,36,38,38,40,40,38,42
,34,34,54,36,46,40,40,40
,38,36,40,36,36,38,40,44
,42,50,50,56,54,46,42,46
,40,36,38,36,38,38,38,42
,36,38,42,40,36,36,36,38
,36,40,36,38,44,40,56,42
,38,36,38,36,38,38,38,42
,38,34,40,36,38,38,40,42
,36,36,38,36,38,36,46,40
,36,36,40,38,40,38,38,40
,36,36,40,38,38,38,38,40
,36,38,38,36,36,40,38,40
,36,36,36,36,38,40,40,38
,38,36,34,40,38,38,40,40
,38,36,40,38,38,38,38,40
,36,36,38,38,38,38,38,42
,36,34,38,38,38,38,40,38
,34,34,38,38,40,40,40,40
,36,34,38,38,36,40,40,40
,38,42,38,52,42,42,42,42
,38,34,36,44,38,40,42,42
,40,42,40,48,52,42,48,40
,36,36,38,40,42,38,40,38
,36,46,46,42,40,54,38,348
,34,34,38,34,38,38,38,40
,38,36,36,40,38,36,38,40
,34,34,38,38,36,40,40,38
,36,38,38,38,38,38,38,42
,36,36,38,38,40,36,38,42
,36,34,38,40,34,38,40,38
,36,36,36,36,36,38,40,38
,36,40,36,38,38,40,48,54
,38,36,36,38,38,36,38,36
,36,36,34,36,38,36,40,38
,38,38,36,38,38,38,40,42
,36,36,40,38,40,38,40,36
,34,38,40,38,38,40,38,40
,36,34,40,36,40,38,36,36
,34,36,40,38,40,44,46,48
,34,46,46,48,40,46,50,50
,36,38,36,36,38,40,40,40
,36,38,36,40,40,36,34,40
,36,38,36,36,38,38,38,38
,36,36,36,32,36,40,38,40
,34,36,36,38,40,40,38,38
,36,36,36,40,36,38,38,40
,38,36,36,40,40,38,40,40
,36,34,36,38,36,34,40,40
,38,36,34,42,42,40,40,38
,36,36,38,40,38,38,40,40
,36,34,38,38,42,42,38,38
,36,36,36,38,40,38,40,40
,36,38,38,36,40,38,36,40
,36,34,38,36,38,40,38,42
,36,38,38,36,38,38,38,40
,34,36,38,38,38,38,36,40
,34,36,38,36,40,40,40,42
,34,36,40,34,38,38,40,38
,34,38,38,36,40,38,38,36
,34,38,40,36,38,38,38,42
,34,34,40,38,36,36,40,40
,38,40,38,40,34,40,48,44
,36,38,36,38,38,38,40,38
,38,34,38,38,36,38,42,38
,34,36,38,34,36,34,38,38
,36,34,38,36,38,40,38,40
,36,36,38,36,34,38,40,36
,34,34,36,38,36,38,36,42
,34,38,36,38,36,38,38,40
,38,34,38,36,38,38,36,40
,36,40,36,38,38,38,38,38
,34,36,38,38,38,42,40,42
,36,34,38,40,38,38,40,42
,36,34,38,38,40,36,40,42
,34,36,36,34,34,38,38,38
,38,36,38,36,40,38,36,42
,38,36,36,40,38,40,38,40
,36,36,38,38,38,40,38,40
,34,36,36,38,38,36,38,42
,36,36,40,38,38,36,38,40
,34,38,36,36,40,36,40,40
,38,36,38,38,40,38,40,38
,36,36,36,38,36,36,38,38
,34,34,38,36,36,38,40,38
,36,38,36,38,40,38,38,42
,36,36,36,38,38,36,40,40
,32,36,38,40,36,40,36,38
,36,38,38,42,40,40,38,38
,40,36,42,44,36,46,42,42
,36,36,38,40,38,38,40,38
,36,36,38,36,38,38,40,40
,36,34,40,38,40,40,38,40
,36,36,36,40,38,36,38,40
,36,36,38,36,40,40,38,42
,40,38,38,38,40,40,42,40
,36,248,38,38,42,38,42,40
,34,36,36,40,38,38,42,40
,36,36,36,36,38,36,40,40
,36,38,38,34,36,36,40,40
,38,38,40,40,36,40,40,40
,36,36,38,38,38,38,42,40
,36,36,38,36,38,38,40,42
,42,38,44,40,42,38,40,44
,36,38,38,36,38,38,40,42
,38,40,40,40,38,40,38,38
,38,264,36,38,38,38,38,42
,38,38,38,38,38,38,38,38
,36,36,36,36,40,38,38,42
,38,40,40,38,40,38,38,40
,38,36,40,38,38,38,38,38
,34,34,38,38,40,40,40,40
,34,34,38,38,36,38,40,36
,36,38,38,38,38,38,38,38
,38,36,36,42,38,38,38,40
,36,40,40,36,40,38,38,40
,38,40,38,36,40,38,38,42
,36,36,38,36,40,40,40,40
,34,38,40,36,40,40,40,38
,36,36,38,40,38,38,38,40
,36,36,40,38,40,36,38,38
,34,38,40,38,38,40,38,40
,38,36,36,38,40,40,40,40
,36,38,38,36,38,38,38,40
,36,38,38,38,38,38,36,38
,34,36,38,42,44,40,40,42
,34,36,36,36,36,38,40,40
,36,34,40,40,38,40,40,42
,38,36,38,38,38,38,38,40
,32,34,36,38,36,40,38,40
,36,38,36,40,38,38,36,40
,34,36,38,36,40,38,36,40
,36,38,38,38,38,38,38,40
,36,38,38,38,38,40,38,40
,36,34,38,36,38,40,40,42
,36,34,38,36,40,38,38,38
,38,38,38,38,36,38,36,42
,36,34,36,36,38,38,38,38
,38,34,38,40,36,36,40,40
,38,40,36,38,40,40,40,38
,34,40,38,36,42,38,38,42
,36,38,38,40,38,38,38,40
,36,34,38,40,40,40,40,40
,36,38,36,36,40,36,38,38
,36,36,36,38,36,38,40,40
,38,36,36,38,40,38,42,42
,38,36,38,36,38,38,38,40
,36,36,38,40,36,36,42,38
,34,34,34,36,38,38,40,40
,36,34,36,38,36,38,38,42
,34,38,38,38,38,40,38,40
,36,36,40,36,34,38,42,40
,36,36,34,36,38,40,40,40
,36,36,36,40,42,40,38,38
,38,38,40,40,38,36,36,40
,36,36,38,36,38,36,38,40
,38,36,34,38,40,36,38,40
,32,38,38,40,40,38,40,40
,38,64,38,36,38,38,38,42
,38,34,38,38,38,38,38,40
,34,34,38,38,38,34,40,38
,36,52,38,38,36,40,36,38
,36,36,36,36,38,38,38,42
,34,36,38,36,36,38,40,38
,38,34,36,36,36,36,38,38
,32,36,36,38,38,36,38,38
,36,34,36,36,36,38,38,40
,34,34,34,36,38,40,40,38
,34,34,36,40,40,38,40,40
,38,38,36,36,38,40,42,38
,34,38,38,38,36,36,40,38
,34,36,38,36,40,38,40,38
,36,38,36,34,38,36,38,40
,34,36,34,38,34,38,38,40
,40,38,38,46,52,40,112,38
,38,36,36,38,38,36,40,38
,38,36,40,38,40,36,42,38
,36,36,40,36,40,36,42,40
,34,38,38,38,36,40,40,38
,34,38,36,36,36,38,40,38
,36,38,38,38,36,38,40,40
,38,40,40,38,38,38,38,38
,38,38,38,40,38,40,38,36
,36,36,36,36,38,38,38,38
,36,36,36,34,36,34,40,40
,38,36,38,36,36,38,40,38
,36,36,40,36,40,38,40,42
,36,60,38,34,42,40,38,40
,36,38,38,34,38,38,40,42
,38,36,38,36,38,38,40,40
,40,36,38,36,36,34,40,42
,38,38,38,38,38,36,40,38
,34,34,36,36,38,38,40,38
,36,36,38,36,36,38,38,38
,38,34,36,38,38,38,38,40
,36,36,38,38,40,36,42,38
,40,36,34,34,38,38,38,38
,34,36,34,36,38,38,38,40
,36,34,38,34,36,40,40,38
,38,36,38,38,40,38,38,40
,38,38,36,38,40,38,36,38
,34,38,38,40,36,38,40,42
,34,36,38,36,38,38,40,42
,34,36,40,38,38,38,38,42
,38,38,36,36,38,36,40,38
,34,38,44,48,38,40,38,44
,40,38,36,36,38,38,40,42
,34,34,34,36,38,40,38,38
,34,36,38,36,38,38,38,40
,38,36,36,36,38,40,40,36
,36,54,36,38,40,36,38,42
,36,38,36,38,38,38,38,40
,36,34,36,40,38,38,40,42
,38,36,36,38,36,36,40,40
,34,38,38,36,38,36,36,40
,38,34,40,40,40,36,38,42
,34,36,38,38,42,34,66,42
,36,34,36,38,36,36,40,38
,36,36,38,36,38,38,42,40
,34,36,40,38,38,38,36,40
,36,34,38,40,36,38,36,42
,38,34,40,38,38,38,40,42
,38,36,36,34,36,36,38,40
,36,36,38,34,36,40,38,40
,42,36,40,40,40,56,40,40
,36,34,38,38,38,38,38,38
,36,38,38,36,38,38,38,42
,36,36,38,36,38,40,40,38
,36,38,36,34,34,38,38,38
,32,36,38,36,38,40,38,40
,36,36,38,40,38,36,38,40
,38,34,40,36,38,36,40,40
,36,36,38,36,36,36,38,40
,34,38,38,38,38,38,40,40
,36,36,38,38,38,40,38,38
,36,36,34,36,38,36,38,40
,34,38,40,38,40,36,36,40
,36,36,36,40,38,40,38,40
,38,34,38,40,38,38,38,38
,34,36,40,36,36,40,38,40
,34,34,38,40,36,38,40,38
,36,36,38,38,38,38,40,42
,38,36,40,38,38,38,38,38
,36,38,34,36,38,36,38,40
,36,36,38,38,42,38,38,40
,36,36,36,34,38,36,38,40
,34,36,38,36,38,38,40,40
,36,40,38,88,40,38,38,38
,36,34,38,38,36,40,38,40
,36,36,36,38,38,38,40,40
,34,38,40,36,40,40,38,38
,38,38,38,38,38,38,38,40
,36,40,36,36,38,36,36,38
,36,40,34,36,36,34,38,40
,38,34,38,34,40,40,36,42
,36,36,40,34,36,36,40,38
,38,34,38,38,38,38,40,40
,38,38,36,38,36,40,38,40
,34,34,38,40,38,42,38,42
,38,36,38,38,36,36,38,40
,36,34,36,40,40,38,38,42
,36,36,38,36,38,40,40,40
,38,34,40,36,38,38,40,36
,36,38,36,36,36,36,38,40
,36,36,38,38,40,42,38,40
,32,38,38,40,38,38,42,38
,36,36,36,36,38,38,38,40
,34,36,38,38,40,38,40,40
,36,40,38,36,40,38,40,40
,38,38,38,40,38,36,38,38
,36,40,38,38,38,40,38,42
,34,36,36,36,38,38,40,38
,38,40,38,36,36,38,42,36
,34,36,38,40,40,38,38,38
,36,38,40,40,40,40,38,40
,38,34,38,38,38,38,38,40
,38,38,40,56,42,38,38,40
,38,38,38,38,38,38,36,40
,36,34,40,38,38,40,38,46
,38,38,36,36,38,38,42,40
,36,36,40,36,40,40,38,42
,34,38,36,40,38,38,34,42
,36,36,36,36,36,38,40,38
,36,34,38,38,40,38,38,38
,34,38,42,38,38,38,38,42
,36,36,38,38,38,36,38,38
,36,34,38,38,38,38,38,38
,36,36,38,36,40,40,38,40
,36,36,38,40,38,38,38,42
,36,36,36,38,36,40,38,38
,36,40,38,40,40,38,40,40
,38,36,38,38,40,40,38,40
,38,36,38,38,40,40,40,40
,38,36,40,38,38,38,38,38
,36,34,38,40,38,36,38,40
,36,32,38,38,40,38,36,40
,38,34,38,38,40,40,42,40
,36,36,36,36,38,38,38,40
,36,38,38,38,36,36,38,36
,38,34,34,36,38,38,40,42
,38,34,38,38,40,40,38,40
,36,36,38,38,38,38,38,40
,36,34,36,36,38,36,38,38
,38,34,38,38,40,36,36,38
,36,32,38,34,38,38,40,42
,38,38,36,40,36,38,36,40
,36,36,36,38,38,34,40,40
,36,38,36,34,38,36,40,36
,36,36,36,36,44,40,44,64
,36,38,36,36,40,38,38,42
,40,36,38,38,40,36,38,40
,36,34,38,36,36,40,38,42
,38,36,38,36,36,36,36,38
,36,38,38,38,38,36,40,38
,38,36,38,36,38,36,38,38
,34,36,38,40,36,38,38,40
,34,36,36,40,38,40,38,38
,36,38,38,36,38,36,38,40
,36,38,38,38,40,38,40,38
,34,36,38,38,38,40,36,36
,38,48,38,38,48,50,50,40
,36,38,38,38,38,38,38,38
,36,36,40,70,70,40,40,44
,34,36,38,38,38,38,38,38
,34,36,38,40,38,38,40,38
,36,36,36,34,36,36,38,38
,34,36,36,40,38,38,40,42
,34,34,40,38,38,36,40,38
,36,34,36,38,40,40,38,38
